Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
agrest,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,Law of Demeter violation,The tool detected the smell in this method (execute_SortSimple_NoDir) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.AgRequestBuilder.build; io.agrest.runtime.request.IAgRequestBuilderFactory.builder
agrest,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,Law of Demeter violation,The tool detected the smell in this method (execute_SortSimple_ASC) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.AgRequestBuilder.build; io.agrest.runtime.request.IAgRequestBuilderFactory.builder
agrest,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,Law of Demeter violation,The tool detected the smell in this method (execute_SortSimple_DESC) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.AgRequestBuilder.build; io.agrest.runtime.request.IAgRequestBuilderFactory.builder
agrest,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,Law of Demeter violation,The tool detected the smell in this method (execute_Sort) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.AgRequestBuilder.build; io.agrest.runtime.request.IAgRequestBuilderFactory.builder
agrest,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,Law of Demeter violation,The tool detected the smell in this method (execute_Exp_BadSpec) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.AgRequestBuilder.build; io.agrest.runtime.request.IAgRequestBuilderFactory.builder
agrest,io.agrest.runtime.processor.select,CreateResourceEntityStageTest,Law of Demeter violation,The tool detected the smell in this method (execute_Exp) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.AgRequestBuilder.build; io.agrest.runtime.request.IAgRequestBuilderFactory.builder
agrest,io.agrest.runtime.processor.select,CreateResourceEntityStageTest.Tr,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.runtime.processor.select,CreateResourceEntityStageTest.Ts,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.runtime.processor.select,CreateResourceEntityStageTest.Tt,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.runtime.processor.select,CreateResourceEntityStage_IncludeObjectTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.agrest.runtime.processor.select.stage.SelectCreateResourceEntityStage; io.agrest.runtime.processor.select.SelectContext; io.agrest.runtime.request.IAgRequestBuilderFactory
agrest,io.agrest.runtime.processor.select,CreateResourceEntityStage_IncludeObjectTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 27
agrest,io.agrest.runtime.processor.select,CreateResourceEntityStage_IncludeObjectTest,Law of Demeter violation,The tool detected the smell in this method (execute_IncludeObject_Path) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.AgRequestBuilder.build; io.agrest.runtime.request.IAgRequestBuilderFactory.builder; io.agrest.AgRequestBuilder.addInclude
agrest,io.agrest.runtime.processor.select,CreateResourceEntityStage_IncludeObjectTest,Law of Demeter violation,The tool detected the smell in this method (execute_IncludeObject_MapBy) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.AgRequestBuilder.build; io.agrest.runtime.request.IAgRequestBuilderFactory.builder; io.agrest.AgRequestBuilder.addInclude
agrest,io.agrest.runtime.processor.select,CreateResourceEntityStage_IncludeObjectTest,Law of Demeter violation,The tool detected the smell in this method (execute_IncludeObject_MapBy) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getMapBy; io.agrest.ResourceEntity.getChild
agrest,io.agrest.runtime.processor.select,CreateResourceEntityStage_IncludeObjectTest.Tr,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.runtime.processor.select,CreateResourceEntityStage_IncludeObjectTest.Ts,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.runtime.processor.select,CreateResourceEntityStage_IncludeObjectTest.Tt,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest,io.agrest.runtime.processor.select.stage,SelectAssembleQueryStage,Law of Demeter violation,The tool detected the smell in this method (doExecute) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.resolver.RootDataResolver.assembleQuery; io.agrest.RootResourceEntity.getResolver; io.agrest.runtime.processor.select.SelectContext.getEntity
agrest,io.agrest.runtime.processor.select.stage,SelectCreateResourceEntityStage,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
agrest,io.agrest.runtime.processor.select.stage,SelectFetchDataStage,Law of Demeter violation,The tool detected the smell in this method (doExecute) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.resolver.RootDataResolver.fetchData; io.agrest.RootResourceEntity.getResolver; io.agrest.runtime.processor.select.SelectContext.getEntity
agrest,io.agrest.runtime.processor.select.stage,SelectFilterResultStage,Law of Demeter violation,The tool detected the smell in this method (doExecute) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.RootResourceEntity.getData; io.agrest.runtime.processor.select.SelectContext.getEntity
agrest,io.agrest.runtime.processor.select.stage,SelectFilterResultStage,Law of Demeter violation,The tool detected the smell in this method (checkObjectNotFound) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getAgEntity; io.agrest.runtime.processor.select.SelectContext.getEntity
agrest,io.agrest.runtime.processor.update,ByIdObjectMapper,Law of Demeter violation,The tool detected the smell in this method (expressionForKey) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.runtime.processor.update.ByIdObjectMapper.match; io.agrest.protocol.Exp.and
agrest,io.agrest.runtime.processor.update,ByIdObjectMapper,Law of Demeter violation,The tool detected the smell in this method (keyForObject) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.reader.DataReader.read; io.agrest.meta.AgIdPart.getDataReader
agrest,io.agrest.runtime.processor.update,ByIdObjectMapperFactory,Law of Demeter violation,The tool detected the smell in this method (createMapper) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.runtime.processor.update.UpdateContext.getEntity; io.agrest.ResourceEntity.getAgEntity
agrest,io.agrest.runtime.processor.update,ByKeyObjectMapper,Law of Demeter violation,The tool detected the smell in this method (keyForObject) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.meta.AgAttribute.getDataReader; io.agrest.reader.DataReader.read
agrest,io.agrest.runtime.processor.update,ByKeyObjectMapperFactory,Law of Demeter violation,The tool detected the smell in this method (createMapper) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.runtime.processor.update.UpdateContext.getEntity; io.agrest.ResourceEntity.getAgEntity
agrest,io.agrest.runtime.processor.update,UpdateContext,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13
agrest,io.agrest.runtime.processor.update,UpdateFlavorDIKeys,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: CREATE; CREATE_OR_UPDATE; IDEMPOTENT_CREATE_OR_UPDATE; IDEMPOTENT_FULL_SYNC; UPDATE
agrest,io.agrest.runtime.processor.update.provider,CreateOrUpdateProcessorFactoryProvider,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 15
agrest,io.agrest.runtime.processor.update.provider,CreateProcessorFactoryProvider,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 15
agrest,io.agrest.runtime.processor.update.provider,IdempotentCreateOrUpdateProcessorFactoryProvider,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 15
agrest,io.agrest.runtime.processor.update.provider,IdempotentFullSyncProcessorFactoryProvider,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 15
agrest,io.agrest.runtime.processor.update.provider,UpdateProcessorFactoryProvider,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 15
